question,contexts,answer,ground_truth,retrieval_ms,generation_ms
Why is Yiddish not a dialect of German?,"['By way of contrast, although Yiddish is classified by linguists as a language in the ""Middle High German"" group of languages, a Yiddish speaker would not consult a German dictionary to determine the word to use in such a case.', 'For centuries, Jews worldwide have spoken the local or dominant languages of the regions they migrated to, often developing distinctive dialectal forms or branches that became independent languages. Yiddish is the Judæo-German language developed by Ashkenazi Jews who migrated to Central Europe. Ladino is the Judæo-Spanish language developed by Sephardic Jews who migrated to the Iberian peninsula.', 'From the Rhineland to Riga to Romania, most Jews prayed in liturgical Ashkenazi Hebrew, and spoke Yiddish in their secular lives. But with modernization, Yiddishkeit now encompasses not just Orthodoxy and Hasidism, but a broad range of movements, ideologies, practices, and traditions in which Ashkenazi Jews have participated and somehow retained a sense of Jewishness. Although a far smaller number of Jews still speak Yiddish, Yiddishkeit can be identified in manners of speech, in styles of humor, in patterns of association.', 'They were criticized by Sephardim and other Jewish scholars in Islamic lands for their lack of expertise in Jewish jurisprudence (dinim) and general ignorance of Hebrew linguistics and literature. Yiddish emerged as a result of language contact with various High German vernaculars in the medieval period. It was written with Hebrew letters, and heavily influenced by Hebrew and Aramaic.', 'By the Middle Ages, large numbers of Jews lived in the Holy Roman Empire and had assimilated into German culture, including many Jews who had previously assimilated into French culture and had spoken a mixed Judeo-French language. Upon assimilating into German culture, the Jewish German peoples incorporated major parts of the German language and elements of other European languages into a mixed language known as Yiddish. However tolerance and assimilation of Jews in German society suddenly ended during the Crusades with many Jews being forcefully expelled from Germany and Western Yiddish disappeared as a language in Germany over the centuries, with German Jewish people fully adopting the German language.']","The provided text does not explain why Yiddish is not a dialect of German; it only mentions that linguists classify it as a language in the ""Middle High German"" group.",a Yiddish speaker would not consult a German dictionary,81.23000001069158,10713.31060002558
Who is the patron saint of the university where the Scholastic Magazine began publishing in 1876?,"[""As at most other universities, Notre Dame's students run a number of news media outlets. The nine student-run outlets include three newspapers, both a radio and television station, and several magazines and journals. Begun as a one-page journal in September 1876, the Scholastic magazine is issued twice monthly and claims to be the oldest continuous collegiate publication in the United States."", 'The faculty of theology at the University of Fribourg, confided to the care of the Dominicans in 1890, is flourishing, and has about 250 students. The Pontificium Collegium Internationale Angelicum, the future Pontifical University of Saint Thomas Aquinas, Angelicum established at Rome in 1908 by Master Hyacinth Cormier, opened its doors to regulars and seculars for the study of the sacred sciences. In addition to the reviews above are the Revue Thomiste, founded by Père Thomas Coconnier (d.', ""Wieschaus. A number of university heads are alumni, including Notre Dame's current president, the Rev. John Jenkins."", ""In 1842, the Bishop of Vincennes, Célestine Guynemer de la Hailandière, offered land to Father Edward Sorin of the Congregation of the Holy Cross, on the condition that he build a college in two years. Fr. Sorin arrived on the site with eight Holy Cross brothers from France and Ireland on November 26, 1842, and began the school using Father Stephen Badin's old log chapel."", 'There are multitudes of religious statues and artwork around campus, most prominent of which are the statue of Mary on the Main Building, the Notre Dame Grotto, and the Word of Life mural on Hesburgh Library depicting Christ as a teacher. Additionally, every classroom displays a crucifix. There are many religious clubs (catholic and non-Catholic) at the school, including Council #1477 of the Knights of Columbus (KOC), Baptist Collegiate Ministry (BCM), Jewish Club, Muslim Student Association, Orthodox Christian Fellowship, The Mormon Club, and many more.']","I'm sorry, I couldn't find that in the database.",The Virgin Mary,79.37229995150119,7935.848499997519
"What hormones damage the brain region associated with memory loss, and what daily activity helps stabilize those memories?","['Much of the current knowledge of memory has come from studying memory disorders, particularly amnesia. Loss of memory is known as amnesia. Amnesia can result from extensive damage to: (a) the regions of the medial temporal lobe, such as the hippocampus, dentate gyrus, subiculum, amygdala, the parahippocampal, entorhinal, and perirhinal cortices or the (b) midline diencephalic region, specifically the dorsomedial nucleus of the thalamus and the mammillary bodies of the hypothalamus.', 'Brain areas involved in the neuroanatomy of memory such as the hippocampus, the amygdala, the striatum, or the mammillary bodies are thought to be involved in specific types of memory. For example, the hippocampus is believed to be involved in spatial learning and declarative learning, while the amygdala is thought to be involved in emotional memory. Damage to certain areas in patients and animal models and subsequent memory deficits is a primary source of information.', 'Research has shown that direct injections of cortisol or epinephrine help the storage of recent experiences. This is also true for stimulation of the amygdala. This proves that excitement enhances memory by the stimulation of hormones that affect the amygdala.', 'Stress has a significant effect on memory formation and learning. In response to stressful situations, the brain releases hormones and neurotransmitters (ex. glucocorticoids and catecholamines) which affect memory encoding processes in the hippocampus.', ""There are many sorts of amnesia, and by studying their different forms, it has become possible to observe apparent defects in individual sub-systems of the brain's memory systems, and thus hypothesize their function in the normally working brain. Other neurological disorders such as Alzheimer's disease and Parkinson's disease can also affect memory and cognition. Hyperthymesia, or hyperthymesic syndrome, is a disorder that affects an individual's autobiographical memory, essentially meaning that they cannot forget small details that otherwise would not be stored.""]","I'm sorry, I couldn't find that in the database.","Glucocorticoids damage the hippocampal region, and sleep helps stabilize memories.",91.7652000207454,11113.338500028476
How many years after the Scholastic Magazine began publishing did Notre Dame first formally offer Doctorate degrees?,"[""As at most other universities, Notre Dame's students run a number of news media outlets. The nine student-run outlets include three newspapers, both a radio and television station, and several magazines and journals. Begun as a one-page journal in September 1876, the Scholastic magazine is issued twice monthly and claims to be the oldest continuous collegiate publication in the United States."", ""Established to train Congregationalist ministers in theology and sacred languages, by 1777 the school's curriculum began to incorporate humanities and sciences. In the 19th century the school incorporated graduate and professional instruction, awarding the first Ph.D. in the United States in 1861 and organizing as a university in 1887."", ""The College of Arts and Letters was established as the university's first college in 1842 with the first degrees given in 1849. The university's first academic curriculum was modeled after the Jesuit Ratio Studiorum from Saint Louis University. Today the college, housed in O'Shaughnessy Hall, includes 20 departments in the areas of fine arts, humanities, and social sciences, and awards Bachelor of Arts (B.A.) degrees in 33 majors, making it the largest of the university's colleges."", 'Northwestern admitted its first women students in 1869, and the first woman was graduated in 1874.', 'The university first offered graduate degrees, in the form of a Master of Arts (MA), in the 1854–1855 academic year. The program expanded to include Master of Laws (LL.M.) and Master of Civil Engineering in its early stages of growth, before a formal graduate school education was developed with a thesis not required to receive the degrees. This changed in 1924 with formal requirements developed for graduate degrees, including offering Doctorate (PhD) degrees.']","I'm sorry, I couldn't find that in the database.",48 years,89.90959997754544,9969.676300068386
"When regals recruited low-ranking local tribes for expeditions in British India, what specific global consequence did this type of activity heavily contribute to?","['The British built a large British Indian Army, with the senior officers all British and many of the troops from small minority groups such as Gurkhas from Nepal and Sikhs. The civil service was increasingly filled with natives at the lower levels, with the British holding the more senior positions.', 'During the feudal and colonial times in British India, hunting was regarded as a regal sport in the numerous princely states, as many maharajas and nawabs, as well as British officers, maintained a whole corps of shikaris (big-game hunters), who were native professional hunters. They would be headed by a master of the hunt, who might be styled mir-shikar. Often, they recruited the normally low-ranking local tribes because of their traditional knowledge of the environment and hunting techniques.', 'Traditionally the Rajputs, Jats, Meenas, Gurjars, Bhils, Rajpurohit, Charans, Yadavs, Bishnois, Sermals, PhulMali (Saini) and other tribes made a great contribution in building the state of Rajasthan. All these tribes suffered great difficulties in protecting their culture and the land. Millions of them were killed trying to protect their land.', 'In the following decades the Company gradually increased the size of the territories under its control, either ruling directly or via local rulers under the threat of force from the British Indian Army, the vast majority of which was composed of Indian sepoys.', 'The history of India includes the prehistoric settlements and societies in the Indian subcontinent; the blending of the Indus Valley Civilization and Indo-Aryan culture into the Vedic Civilization; the development of Hinduism as a synthesis of various Indian cultures and traditions; the rise of the Śramaṇa movement; the decline of Śrauta sacrifices and the birth of the initiatory traditions of Jainism, Buddhism, Shaivism, Vaishnavism and Shaktism; the onset of a succession of powerful dynasties and empires for more than two millennia throughout various geographic areas of the subcontinent, including the growth of Muslim dynasties during the Medieval period intertwined with Hindu powers; the advent of European traders resulting in the establishment of the British rule; and the subsequent independence movement that led to the Partition of India and the creation of the Republic of India.']","I'm sorry, I couldn't find that in the database.","The endangerment, extirpation and extinction of many animals.",117.30230005923659,17999.05059998855
"In the city where the Henry Art Gallery opened as a public art museum, what type of transportation system did they later begin to focus on?","[""The best expression of this dynamic was in the regional exhibitions, including that of 1909 held next to the pedestrian avenue L'Albereda (Paseo de la Alameda), which depicted the progress of agriculture and industry. Among the most architecturally successful buildings of the era were those designed in the Art Nouveau style, such as the North Station (Gare du Nord) and the Central and Columbus markets."", ""The Musée d'Orsay, in the former Orsay railway station, was the third-most visited museum in the city in 2014; it displays French art of the 19th century, including major collections of the Impressionists and Post-Impressionists. The original building - a railway station - was constructed for the Universal Exhibition of 1900. The Musée du quai Branly was the fourth-most visited national museum in Paris in 2014; it displays art objects from Africa, Asia, Oceania, and the Americas."", ""The Henry Art Gallery opened in 1927, the first public art museum in Washington. The Seattle Art Museum (SAM) opened in 1933; SAM opened a museum downtown in 1991 (expanded and reopened 2007); since 1991, the 1933 building has been SAM's Seattle Asian Art Museum (SAAM). SAM also operates the Olympic Sculpture Park (opened 2007) on the waterfront north of the downtown piers."", ""In 2010, the G.R. N'Namdi Gallery opened in a 16,000-square-foot (1,500 m2) complex in Midtown. Important history of America and the Detroit area are exhibited at The Henry Ford in Dearborn, the United States' largest indoor-outdoor museum complex."", ""The museum's outdoor park is one of the largest such art parks in the country. The museum facility underwent a major expansion which greatly expanded the exhibit space that was completed in 2010. The 127,000 sf new expansion is designed by NYC architect Thomas Phifer and Partners.""]","I'm sorry, I couldn't find that in the database.",Mass transit.,105.86140002124012,5900.447499938309
Where does Brazil's president live?,"['The main working office of the President of the Republic is in the Palácio do Planalto. The President and his or her family do not live in it, rather in the official residence, the Palácio da Alvorada. Besides the President, senior advisors also have offices in the ""Planalto,"" including the Vice-President of Brazil and the Chief of Staff.', 'The Palácio do Planalto is the official workplace of the President of Brazil. It is located at the Praça dos Três Poderes in Brasília. As the seat of government, the term ""Planalto"" is often used as a metonym for the executive branch of government.', ""Brasília (Portuguese pronunciation: [bɾaˈziljɐ]) is the federal capital of Brazil and seat of government of the Federal District. The city is located atop the Brazilian highlands in the country's center-western region. It was founded on April 21, 1960, to serve as the new national capital."", 'The Palácio da Alvorada is the official residence of the President of Brazil. The palace was designed, along with the rest of the city of Brasília, by Oscar Niemeyer and inaugurated in 1958. One of the first structures built in the republic\'s new capital city, the ""Alvorada"" lies on a peninsula at the margins of Lake Paranoá.', 'The President, who is elected to a five-year term, has an executive role: the current President is Aníbal Cavaco Silva. The Assembly of the Republic is a single chamber parliament composed of 230 deputies elected for a four-year term. The Government is headed by the Prime Minister (currently António Costa) and includes Ministers and Secretaries of State.']","The President of Brazil lives in the official residence, the Palácio da Alvorada.",Palácio da Alvorada,146.33899996988475,11342.558600008488
What notable feature of the Red Lion reflects its parliamentary connection?,"['Red is associated with dominance in a number of animal species. For example, in mandrills, red coloration of the face is greatest in alpha males, increasingly less prominent in lower ranking subordinates, and directly correlated with levels of testosterone. Red can also affect the perception of dominance by others, leading to significant differences in mortality, reproductive success and parental investment between individuals displaying red and those not.', 'Red was the color of the banner of the Byzantine emperors. In Western Europe, Emperor Charlemagne painted his palace red as a very visible symbol of his authority, and wore red shoes at his coronation. Kings, princes and, beginning in 1295, Roman Catholic cardinals began to wear red costumes.', 'During the French Revolution, Red became a symbol of liberty and personal freedom used by the Jacobins and other more radical parties. Many of them wore a red Phrygian cap, or liberty cap, modeled after the caps worn by freed slaves in Ancient Rome. During the height of the Reign of Terror, Women wearing red caps gathered around the guillotine to celebrate each execution.', 'Surveys show that red is the color most associated with courage. In western countries red is a symbol of martyrs and sacrifice, particularly because of its association with blood. Beginning in the Middle Ages, the Pope and Cardinals of the Roman Catholic Church wore red to symbolize the blood of Christ and the Christian martyrs.', 'There is also a crown inside the Q and the whole logo is over-shadowed by an enormous phoenix. The whole symbol bears a passing resemblance to the Royal coat of arms of the United Kingdom, particularly with the lion supporters. The original logo, as found on the reverse-side of the first album cover, was a simple line drawing but more intricate colour versions were used on later sleeves.']","I'm sorry, I couldn't find that in the database.",a Division bell,134.60450002457947,13612.256799940951
Why would someone prefer a second edition to a first edition?,"['Some critics believe that a clear-text edition gives the edited text too great a prominence, relegating textual variants to appendices that are difficult to use, and suggesting a greater sense of certainty about the established text than it deserves. As Shillingsburg notes, ""English scholarly editions have tended to use notes at the foot of the text page, indicating, tacitly, a greater modesty about the ""established"" text and drawing attention more forcibly to at least some of the alternative forms of the text"".', 'Eclectic readings also normally give an impression of the number of witnesses to each available reading. Although a reading supported by the majority of witnesses is frequently preferred, this does not follow automatically. For example, a second edition of a Shakespeare play may include an addition alluding to an event known to have happened between the two editions.', 'Significantly, 500 were taken by Mudie\'s Library, ensuring that the book promptly reached a large number of subscribers to the library. The second edition of 3,000 copies was quickly brought out on 7 January 1860, and incorporated numerous corrections as well as a response to religious objections by the addition of a new epigraph on page ii, a quotation from Charles Kingsley, and the phrase ""by the Creator"" added to the closing sentence. During Darwin\'s lifetime the book went through six editions, with cumulative changes and revisions to deal with counter-arguments raised.', 'Developing two versions would mean delaying the previously announced 2005 release, still disappointing the consumer. Satoru Iwata felt that having both versions would satisfy users in the end, even though they would have to wait for the finished product. Aonuma then started working on both versions in parallel.[o]', 'The second part presents teachings on the redemption. Also in these books, Athanasius put forward the belief that the Son of God, the eternal Word through whom God created the world, entered that world in human form to lead men back into the harmony from which they had earlier fallen away.']",A second edition of a Shakespeare play might be preferred because it could include an addition that alludes to an event known to have happened between the two editions.,a second edition of a Shakespeare play may include an addition alluding to an event known to have happened between the two editions,161.97579994332045,7395.146199967712
"What dog types, in the text, are used for hunting?","['Similar to fox hunting in many ways is the chasing of hares with hounds. Pairs of Sight hounds (or long-dogs), such as greyhounds, may be used to pursue a hare in coursing, where the greyhounds are marked as to their skill in coursing the hare (but are not intended to actually catch it), or the hare may be pursued with scent hounds such as beagles or harriers. Other sorts of foxhounds may also be used for hunting stags (deer) or mink.', 'Purebred dogs of one breed are genetically distinguishable from purebred dogs of other breeds, but the means by which kennel clubs classify dogs is unsystematic. Systematic analyses of the dog genome has revealed only four major types of dogs that can be said to be statistically distinct. These include the ""old world dogs"" (e.g., Malamute and Shar Pei), ""Mastiff""-type (e.g., English Mastiff), ""herding""-type (e.g., Border Collie), and ""all others"" (also called ""modern""- or ""hunting""-type).', 'Striped hyenas are major predators of village dogs in Turkmenistan, India, and the Caucasus. Reptiles such as alligators and pythons have been known to kill and eat dogs.', 'In 14th-century England, hound (from Old English: hund) was the general word for all domestic canines, and dog referred to a subtype of hound, a group including the mastiff. It is believed this ""dog"" type was so common, it eventually became the prototype of the category ""hound"". By the 16th century, dog had become the general word, and hound had begun to refer only to types used for hunting.', 'The origin of the domestic dog (Canis lupus familiaris or Canis familiaris) is not clear. Whole genome sequencing indicates that the dog, the gray wolf and the extinct Taymyr wolf diverged at around the same time 27,000–40,000 years ago. These dates imply that the earliest dogs arose in the time of human hunter-gatherers and not agriculturists.']","Based on the text, scent hounds like beagles or harriers, sight hounds such as greyhounds, and other sorts of foxhounds are used for hunting.",pointers and hounds,119.10180002450943,11915.285800001584
